id,TI,author,AB,pubdata,SO,SO_ID,PU,IS,URL,first_page,last_page,volume,issue,OA,TC,TCperYear,PY,cited_by_url,ids,DI,DT,CR,related_works,concept
https://openalex.org/W4210608556,Quantum Dissipative Systems,,"",2021-05-30,,,,,https://doi.org/10.1142/12402,,,,,FALSE,1,,2021,https://api.openalex.org/works?filter=cites:W4210608556,,https://doi.org/10.1142/12402,book,,,
https://openalex.org/W4287163655,The KIT Gripper: A Multi-Functional Gripper for Disassembly Tasks,,"",2021-05-30,,,,,https://zenodo.org/record/4670000,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W4287163655,,https://doi.org/10.5281/zenodo.4670000,proceedings,,,
https://openalex.org/W3153462500,Counterexamples in Measure and Integration,,"Often it is more instructive to know 'what can go wrong' and to understand 'why a result fails' than to plod through yet another piece of theory. In this text, the authors gather more than 300 counterexamples - some of them both surprising and amusing - showing the limitations, hidden traps and pitfalls of measure and integration. Many examples are put into context, explaining relevant parts of the theory, and pointing out further reading. The text starts with a self-contained, non-technical overview on the fundamentals of measure and integration. A companion to the successful undergraduate textbook Measures, Integrals and Martingales, it is accessible to advanced undergraduate students, requiring only modest prerequisites. More specialized concepts are summarized at the beginning of each chapter, allowing for self-study as well as supplementary reading for any course covering measures and integrals. For researchers, it provides ample examples and warnings as to the limitations of general measure theory. This book forms a sister volume to Rene Schilling's other book Measures, Integrals and Martingales (www.cambridge.org/9781316620243).",2021-05-27,,,,,https://doi.org/10.1017/9781009003797,,,,,FALSE,1,,2021,https://api.openalex.org/works?filter=cites:W3153462500,,https://doi.org/10.1017/9781009003797,monograph,,,
https://openalex.org/W2912554321,Proceedings of the 2021 ACM Asia Conference on Computer and Communications Security,,"Since its inauguration in 2006 in Taipei, ASIACCS, the ACM Asia Conference on Computer and Communications Security, has become an integral part of scientific community in the field of security and privacy. It has been held in Singapore (2007), Tokyo (2008), Sydney (2009), Beijing (2010), Hong Kong (2011), Seoul (2012), Hangzhou (2013), Kyoto (2014), Singapore (2015), and Xi'an (2016).

ASIACCS 2017 takes place in Abu Dhabi and is organized by the New York University Abu Dhabi, UAE. We received 359 submissions, a new record in the conference's decade-long history. This year's Program Committee comprising 108 security researchers from 26 countries, evaluated submissions through a rigorous review procedure. For the first time in the conference's history, a Shadow Program Committee (SPC), composed of 27 security researchers from 14 countries, was introduced. The task of the SPC members was to comment on the reviews made by the PC members, in addition to reviewing the corresponding papers. On the one hand, the SPC comments greatly helped to significantly enhance the quality the many reviews. On the other hand, to provide the anonymity for SPC members, they could not directly debate with the PC members, which was largely due to technological limitations: HotCRP (or any review software for that matter) is not designed to have some accounts only seeing some information. We had a discussion of doubleblind vs. single-blind requirements. One of our main goals when designing the system was to ensure that junior reviewers in the SPC could raise criticism of senior reviewers with impunity. Despite the management effort, we believe that implementing the SPC concept was successful. We also learned useful lessons on how to improve it.

After the review process concluded, 67 full papers were accepted to be presented at the conference, representing an acceptance rate of about 18%. In addition, 4 short papers and 10 posters/demos were also included in the program.

We have a strong technical program along with 5 specialized pre-conference workshops, three tutorials and an invited talk track that is introduced this year.

The pre-conference workshops are 4th ACM ASIA Public-Key Cryptography Workshop (APKC 2017), ACM Workshop on Blockchain, Cryptocurrencies and Contracts (BCC'17), 3rd ACM Cyber-Physical System Security Workshop (CPSS 2017), 3rd International Workshop on IoT Privacy, Trust, and Security (IoTPTS 2017), 4th International Workshop on Security in Cloud Computing (SCC).

We are fortunate to have distinguished keynote and invited speakers as well as tutorial lecturers who will present insights into current and future security and privacy research trends. There are three keynotes: Ross Anderson (University of Cambridge, UK), Christof Paar (Ruhr-University Bochum, Germany), and Gregory Neal Akers (Senior Vice President, Cisco Systems). Additionally, there are six invited talks by Mustaque Ahamad (Georgia Institute of Technology, US), Srdjan Capkun (ETH, Switzerland), Ivan Martinovic (Oxford University, UK), David Naccache (ENS, France), Matthias Payer (Purdue, US) and Gene Tsudik (UC Irvine, US). Finally, the conference features three tutorial lectures given by N. Asokan and Andrew Paverd (Aalto University, Finland), Johannes Buchmann (TU Darmstadt, Germany), Ghassan Karame (NEC) and Alexandra Dmitrienko (ETH, Switzerland).",2021-05-24,,,,,https://doi.org/10.1145/3433210,,,,,FALSE,2,,2021,https://api.openalex.org/works?filter=cites:W2912554321,,https://doi.org/10.1145/3433210,proceedings,,,
https://openalex.org/W4206327609,A Methodology for the Quantitative Assessment of the Aircraft Systems Accessibility,,"",2021-05-19,,,,,https://zenodo.org/record/5776823,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W4206327609,,https://doi.org/10.5281/zenodo.5776823,dissertation,,,
https://openalex.org/W4206559785,Modelling of Fractured Granitic Geothermal Reservoirs: Use of Deterministic and stochastic methods in Discrete Fracture Networks and a Coupled Processes Modeling Framework,,"",2021-05-02,,,,,https://zenodo.org/record/5783536,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W4206559785,,https://doi.org/10.5281/zenodo.5783536,proceedings,,,
https://openalex.org/W4287186508,Depth-Dependent Scaling of Fracture Patterns Inferred from Borehole Images in GPK3 and GPK4 Wells at Soultz-sous-Forêts Geothermal Site,,"",2021-05-02,,,,,https://zenodo.org/record/5786671,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W4287186508,,https://doi.org/10.5281/zenodo.5786671,proceedings,,,
https://openalex.org/W4287215342,German Biobank Node: Manual for Quality Management in Biobanking - English Version,,"",2021-04-12,,,,,https://zenodo.org/record/4680862,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W4287215342,,https://doi.org/10.5281/zenodo.4680862,book,,,
https://openalex.org/W3174885938,Thinking of Space Relationally,,"",2021-04-09,Urban Studies,https://openalex.org/V50366009,SAGE,,https://doi.org/10.14361/9783839455876,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W3174885938,,https://doi.org/10.14361/9783839455876,book,,,
https://openalex.org/W2757382943,POWERSKIN CONFERENCE PROCEEDINGS,,"The building skin has evolved enormously over the past decades. The energy performance and environmental quality of both the interior and exterior of buildings are primarily determined by the building envelope. The façade has experienced a change in its role as an adaptive climate control system that leverages the synergies between form, material, mechanical and energy systems towards an architectural integration of energy generation. The PowerSKIN Conference aims to address the role of building skins to accomplish a carbonneutral building stock. The focus of the PowerSKIN issue 2021 deals with the question of whether simplicity and robustness stay in contradiction to good performance of buildings skins or whether they even complement each other: simplicity vs performance? As an international scientific event - usually held at the BAU trade fair in Munich - the PowerSKIN Conference builds a bridge between science and practice, between research and construction, and between the latest developments and innovations for the façade of the future. Topics such as building operation, embodied energy, energy generation and storage in the context of the three conference sessions envelope, energy and environment are considered: – Envelope: The building envelope as an interface for the interaction between indoor and outdoor environment. This topic is focused on function, technical development and material properties. – Energy: New concepts, accomplished projects, and visions for the interaction between building structure, envelope and energy technologies. – Environment: Façades or elements of façades, which aim to provide highly comfortable surroundings where environmental control strategies as well as energy generation and/or storage are an integrated part of an active skin. The Technical University of Munich, TU Darmstadt, and TU Delft are signing responsible for the organisation of the conference. It is the third event of a biennial series: April 9th 2021, architects, engineers, and scientists present their latest developments and research projects for public discussion and reflection. For the first time, the conference will be a virtual event. On the one hand, this is a pity, as conferences are also about meeting people and social interaction; on the other hand, it offers the possibility that we can reach more people who connect from all over the world.",2021-04-07,,,TU Delft Open,,https://doi.org/10.47982/bookrxiv.27,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W2757382943,,https://doi.org/10.47982/bookrxiv.27,book,,,
https://openalex.org/W3173252779,Des sources pour une Plus Grande Guerre,,"Les sources sont au fondement de l’ecriture de l’histoire. Elles ont permis de rendre peu a peu intelligible un evenement matriciel du XXe siecle : la Premiere Guerre mondiale. Les millions d’individus qui y prirent part nous ont laisse, volontairement ou non, des traces et temoignages innombrables dont l’etude livre encore d’inestimables connaissances. En les exhumant et en les analysant, on peut mieux saisir le temps de la guerre, ses racines et son extension. Dans cette entreprise, de nouvelles pistes sont suivies par des chercheuses et chercheurs en debut de carriere : ils se penchent sur des objets et documents inedits et proposent une approche renouvelee de sources deja connues. Ces perspectives permettent de mieux cerner les contours de societes engagees dans une guerre totale. Des forts de Verdun aux hopitaux japonais, des miettes de pain allemand aux dossiers de reeducation d’invalides bretons, ce volume donne a voir les horizons elargis d’une Grande Guerre dont l’ampleur ne cesse de surprendre.",2021-04-06,,,Éditions Codex,,https://books.openedition.org/codex/1873,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W3173252779,,,book,,,
https://openalex.org/W3161670715,Three-dimensional printing in healthcare,,"This work aims to briefly present the cutting edge of 3D printing innovation in healthcare. This technology is used for surgical planning, medical education, bioprinting of tissues, and medical equipment spare parts in fields like pharmacology, prosthetics, surgery, and regenerative medicine. A review of the last decade was made in the search engines of PubMed and Espacenet. Three authors reviewed titles, abstracts, and keywords separately to identify studies appropriate to the topic. After the initial examination, complete texts of identified relevant studies were obtained and classified according to the authors. Results were synthesized in a narrative literature review. The revision showed that 3D printing has become of common use in the healthcare system since it allows medical personnel to implement customized solutions for each patient, thus reducing the probability of a false diagnostic or treatment. Major applications among the advantages and disadvantages of 3D printing in healthcare were presented. Nowadays, the main challenge in 3D printing is the cost of the equipment and its manufacturing. In the future, the challenges in cost could be reduced, but processing requirements and limited materials may still need further work.",2021-03-21,,,Sociedad Mexicana de Ingeniería Biomédica,,https://doi.org/10.17488/rmib.42.2.3,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W3161670715,,https://doi.org/10.17488/rmib.42.2.3,dissertation,,,
https://openalex.org/W4287282007,"Ein Beitrag zu Analyse und Management von Dürren- und Niedrigwasserproblematiken –Der RECONECT Ansatz- Fallstudie Vier- und Marschlande, Hamburg",,"",2021-03-05,,,,,https://zenodo.org/record/5657168,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W4287282007,,https://doi.org/10.5281/zenodo.5657168,proceedings,,,
https://openalex.org/W3137669342,Selected Papers from the ISTEGIM'19,,"This Special Issue will publish selected papers from the International Symposium on Thermal Effects in Gas flow in Microscale ISTEGIM 2019 - A MIGRATE Event (http://www.istegim.eu/), 24-25 October 2019, Ettlingen, Germany.

MIGRATE (www.migrate2015.eu) is a H2020 Marie Sklodowska-Curie European Training Network, intended to address some of the current challenges to innovation that faces European industry with regard to heat and mass transfer in gas-based micro-scale processes. This network of 10 participants and 6 associated partners coming from all over the European Community covers different aspects of enhanced heat transfer and thermal effects in gases: from modelling of heat transfer processes and devices, development and characterization of sensors and measurement systems for heat transfer in gas flows as well as thermally driven micro gas separators, to micro-scale devices for enhanced and efficient heat recovery in environmental, transport, telecommunications and energy generation. The MIGRATE Project presents his 2-day symposium, ISTEGIM19, during which the members of the MIGRATE network will showcase the main achievements of the project. The program will include keynote lectures, invited lectures and contributed papers.",2021-03-01,,,MDPI - Multidisciplinary Digital Publishing Institute,,https://doi.org/10.3390/books978-3-0365-0101-7,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W3137669342,,https://doi.org/10.3390/books978-3-0365-0101-7,book,,,
https://openalex.org/W4206701723,Deep Learning for Physics Research,,"",2021-02-23,,,,,https://doi.org/10.1142/12294,,,,,FALSE,1,,2021,https://api.openalex.org/works?filter=cites:W4206701723,,https://doi.org/10.1142/12294,book,,,
https://openalex.org/W3174927884,More Than Machines?,,"",2021-02-04,,,transcript Verlag,,https://doi.org/10.14361/9783839455609,,,,,FALSE,1,,2021,https://api.openalex.org/works?filter=cites:W3174927884,,https://doi.org/10.14361/9783839455609,book,,,
https://openalex.org/W4287333577,The DataLad Handbook,,"",2021-02-02,,,,,https://zenodo.org/record/4495560,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W4287333577,,https://doi.org/10.5281/zenodo.4495560,book,,,
https://openalex.org/W3045566147,Hoffnung auf eine bessere Vergangenheit,,"Der Konflikt zwischen verschiedenen Vorstellungen kollektiver Identität wird nicht zuletzt auf dem Feld der Erinnerungspolitik ausgetragen. Jochen Kibel geht den Kollektivierungsdiskursen nach, die sich im Streit um das Neue Museum in Berlin und das Militärhistorische Museum in Dresden artikulierten: Der retrospektive Blick zurück gewährt immer auch die prospektive Hoffnung auf eine bessere Vergangenheit. Die dynamischen Verhältnisse der Gegenwart bringen eine Form reflexiver Identitätsbildung hervor, in der auch die Fähigkeit anhaltender Selbstkritik in der Vergangenheit »wiedergefunden« wird. Die Vorstellung einer wandlungsfähigen Identität gewährleistet dann ein Gleichbleiben im Strom der Zeit, durch beständige Kurskorrekturen.",2021-02-01,,,transcript Verlag,,https://doi.org/10.14361/9783839454299,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W3045566147,,https://doi.org/10.14361/9783839454299,book,,,
https://openalex.org/W3040262885,The Redundant City: A Multi-Site Enquiry Into Urban Narratives of Conflict and Change,,"",2021-01-30,,,,,https://library.oapen.org/bitstream/20.500.12657/42817/1/9783839451144.pdf,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W3040262885,,,book,,,
https://openalex.org/W3045898535,The Plausibility of Future Scenarios: Conceptualising an Unexplored Criterion in Scenario Planning,,"",2021-01-30,,,,,http://dx.doi.org/10.1515/9783839453193,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W3045898535,,,book,,,
https://openalex.org/W4206569879,Big Data,,"",2021-01-29,,,,,https://doi.org/10.1017/9781108588676,,,,,FALSE,3,,2021,https://api.openalex.org/works?filter=cites:W4206569879,,https://doi.org/10.1017/9781108588676,monograph,,,
https://openalex.org/W3160102408,14th International conference NOOJ 2020 : book of abstracts,,"",2021-01-15,,,International Centre for Numerical Methods in Engineering (CIMNE),,https://doi.org/10.17234/9789531758727,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W3160102408,,https://doi.org/10.17234/9789531758727,book,,,
https://openalex.org/W4287389455,Book of abstracts - 14th WCCM & ECCOMAS Congress 2020,,"",2021-01-15,,,,,https://hal.archives-ouvertes.fr/hal-03136370,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W4287389455,,,book,,,
https://openalex.org/W4287389456,Book of abstracts - 14th WCCM & ECCOMAS Congress 2020,,"",2021-01-15,,,,,https://hal.archives-ouvertes.fr/hal-03136370,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W4287389456,,,book,,,
https://openalex.org/W3174246538,Im Zwischenraum der beschleunigten Moderne,,"",2021-01-13,,,transcript Verlag,,https://doi.org/10.14361/9783839455890,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W3174246538,,https://doi.org/10.14361/9783839455890,book,,,
https://openalex.org/W2945930318,Aerodynamic Study on the Vehicle Shape Parameters with Respect to Ground Simulation,,"The automotive market today is being divided into more detailed segments than before to meet the diverse demand of customers. Correspondingly, the vehicle basic shape especially the rear end shape becomes more numerous. In addition to the three typical rear end shapes – notchback, fastback and squareback – some new concepts are derived from a mixture of those classic rear end shapes. For example, as demonstrated in Figure 1, an SUV-coupe like vehicle has a much higher trunk and a more raised trunk lid slope angle than a normal limousine or coupe. On some limousine models like the Porsche Panamera Sport, the rear end shape is designed as a fastback. Its rear screen angle is smaller than a station wagon. Moreover, the rear underbody diffuser is often equipped to improve the vehicle road behavior.",2021-01-01,Wissenschaftliche Reihe Fahrzeugtechnik Universität Stuttgart,https://openalex.org/V4210216653,,,https://doi.org/10.1007/978-3-658-33439-0,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W2945930318,,https://doi.org/10.1007/978-3-658-33439-0,book,,,
https://openalex.org/W3048672457,An Introduction to Ethics in Robotics and AI,,"",2021-01-01,SpringerBriefs in ethics,https://openalex.org/V4210208061,,,https://doi.org/10.1007/978-3-030-51110-4,,,,,TRUE,14,,2021,https://api.openalex.org/works?filter=cites:W3048672457,,https://doi.org/10.1007/978-3-030-51110-4,book,,,
https://openalex.org/W3093367947,Children’s Concepts of Well-being,,"",2021-01-01,Children's well-being,https://openalex.org/V4210227383,,,https://doi.org/10.1007/978-3-030-67167-9,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W3093367947,,https://doi.org/10.1007/978-3-030-67167-9,book,,,
https://openalex.org/W3096430867,Resource Efficiency in Manufacturing Value Chains,,"This chapter presents general background information about resource efficiency in manufacturing value chains. In Sect. 2.1 a general introduction into industrial production and manufacturing with its inherent structure, challenges and meaningful indicators for performance measurement is provided. The term of resource efficiency in the context of manufacturing is then described in Sect. 2.2, emphasizing suitable improvement strategies. In Sect. 2.3, the relevance of decision support for a more resource efficient manufacturing is substantiated and suitable methods and tools for decision making are discussed. Finally, an overview about well-established methods to model manufacturing systems is given in Sect. 2.4.",2021-01-01,"Sustainable production, life cycle engineering and management",https://openalex.org/V4210226871,,,https://doi.org/10.1007/978-3-030-63387-5,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W3096430867,,https://doi.org/10.1007/978-3-030-63387-5,book,,,
https://openalex.org/W3105885823,L'argent immoral et les profiteurs de guerre à l'époque contemporaine,,"",2021-01-01,L'argent immoral et les profiteurs de la guerre (1870-1945),,Peter Lang,,https://hal.archives-ouvertes.fr/hal-03010074,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W3105885823,,,book,,,
https://openalex.org/W3155164451,The Routledge Handbook of Cognitive Linguistics,,"",2021-01-01,,,Routhledge,,https://doi.org/10.4324/9781351034708,,,,,FALSE,2,,2021,https://api.openalex.org/works?filter=cites:W3155164451,,,book,,,
https://openalex.org/W3193212073,The Roles of Medieval Chanceries,,"",2021-01-01,Utrecht studies in medieval literacy,https://openalex.org/V4210197806,,,https://doi.org/10.1484/m.usml-eb.5.120369,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W3193212073,,https://doi.org/10.1484/m.usml-eb.5.120369,book,,,
https://openalex.org/W3205812240,Novel Bioinspired Actuator Designs for Robotics,,"",2021-01-01,Studies in computational intelligence,https://openalex.org/V2764461748,,,https://doi.org/10.1007/978-3-030-40886-2,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W3205812240,,https://doi.org/10.1007/978-3-030-40886-2,book,,,
https://openalex.org/W3209708143,Machine Learning and Knowledge Discovery in Databases,,"",2021-01-01,Lecture Notes in Computer Science,https://openalex.org/V106296714,,,https://doi.org/10.1007/978-3-030-67661-2,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W3209708143,,https://doi.org/10.1007/978-3-030-67661-2,book,,,
https://openalex.org/W4200465066,2021 12th International Conference on Network of the Future (NoF),,"",2021-01-01,,,,,https://doi.org/10.1109/nof52522.2021,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W4200465066,,https://doi.org/10.1109/nof52522.2021,proceedings,,,
https://openalex.org/W4287430851,"9th International Workshop ""What can FCA do for Artificial Intelligence?"" (FCA4AI 2021)",,"",2021-01-01,,,,,https://hal.inria.fr/hal-03540836,,,,,TRUE,0,,2021,https://api.openalex.org/works?filter=cites:W4287430851,,,book,,,
https://openalex.org/W4287501518,L'argent immoral et les profiteurs de guerre à l'époque contemporaine,,"",2021-01-01,,,,,https://hal.archives-ouvertes.fr/hal-03010074,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W4287501518,,,book,,,
https://openalex.org/W4287502510,L'argent immoral et les profiteurs de guerre à l'époque contemporaine,,"",2021-01-01,,,,,https://hal.archives-ouvertes.fr/hal-03010074,,,,,FALSE,0,,2021,https://api.openalex.org/works?filter=cites:W4287502510,,,book,,,
https://openalex.org/W3118022789,Kalkstein als »kritischer« Rohstoff,,"",2020-12-31,,,transcript Verlag,,https://doi.org/10.14361/9783839452400,,,,,FALSE,0,,2020,https://api.openalex.org/works?filter=cites:W3118022789,,https://doi.org/10.14361/9783839452400,book,,,
https://openalex.org/W4287551767,Finding meaningful representations of SCADA-log information for data-driven condition monitoring applications,,"",2020-12-16,,,,,https://zenodo.org/record/5467486,,,,,TRUE,0,,2020,https://api.openalex.org/works?filter=cites:W4287551767,,https://doi.org/10.5281/zenodo.5467486,proceedings,,,
https://openalex.org/W4287553928,Switches for HIRE: Resource Scheduling for Data Center In-Network Computing,,"",2020-12-11,,,,,https://zenodo.org/record/4446702,,,,,FALSE,0,,2020,https://api.openalex.org/works?filter=cites:W4287553928,,https://doi.org/10.5281/zenodo.4446702,proceedings,,,
https://openalex.org/W4287554221,Switches for HIRE: Resource Scheduling for Data Center In-Network Computing,,"",2020-12-11,,,,,https://zenodo.org/record/4419041,,,,,FALSE,0,,2020,https://api.openalex.org/works?filter=cites:W4287554221,,https://doi.org/10.5281/zenodo.4419041,proceedings,,,
https://openalex.org/W4287554816,ChipScope Symposium: Novel Approaches for a Chip-Sized Optical Microscope,,"",2020-12-09,,,,,https://zenodo.org/record/4352112,,,,,TRUE,0,,2020,https://api.openalex.org/works?filter=cites:W4287554816,,https://doi.org/10.5281/zenodo.4352112,proceedings,,,
https://openalex.org/W3115411881,Mikro-Utopien der Architektur,,"",2020-12-08,,,transcript Verlag,,https://doi.org/10.14361/9783839451977,,,,,TRUE,0,,2020,https://api.openalex.org/works?filter=cites:W3115411881,,https://doi.org/10.14361/9783839451977,book,,,
https://openalex.org/W4287555246,Actinide/Chemistry Modeling and Microbial Activities in Saline Systems,,"",2020-12-08,,,,,https://www.osti.gov/biblio/1734708,,,,,TRUE,0,,2020,https://api.openalex.org/works?filter=cites:W4287555246,,,proceedings,,,
https://openalex.org/W3106848651,"Environmental Valuation with Discrete Choice Experiments: Guidance on Design, Implementation and Data Analysis",,"This open access book offers up-to-date advice and practical guidance on how to undertake a discrete choice experiment as a tool for environmental valuation. It discusses crucial issues in designing, implementing and analysing choice experiments. Compiled by leading experts in the field, the book promotes discrete choice analysis in environmental valuation through a more solid scientific basis for research practice. Instead of providing strict guidelines, the book helps readers avoid common mistakes often found in applied work. It is based on the collective reflections of the scientific network of researchers using discrete choice modelling in the field of environmental valuation (www.envecho.com).",2020-12-01,,,,,https://eprints.whiterose.ac.uk/168622/,,,,,,11,,2020,https://api.openalex.org/works?filter=cites:W3106848651,,,book,,,
https://openalex.org/W3094843747,Lebendige Produkte,,"",2020-11-18,,,transcript Verlag,,https://doi.org/10.14361/9783839453049,,,,,FALSE,0,,2020,https://api.openalex.org/works?filter=cites:W3094843747,,https://doi.org/10.14361/9783839453049,book,,,
https://openalex.org/W2911628340,Proceedings of the 13th ACM SIGPLAN International Conference on Software Language Engineering,,"",2020-11-15,,,,,https://doi.org/10.1145/3426425,,,,,TRUE,0,,2020,https://api.openalex.org/works?filter=cites:W2911628340,,https://doi.org/10.1145/3426425,proceedings,,,
https://openalex.org/W3119833516,"Theory and Practice of Modern Antenna Range Measurements, 2nd Expanded Edition, Volume 2",,"This greatly expanded, co-authored, two-volume text provides a comprehensive introduction and explanation of both the theory and practice of modern antenna measurements, from their most basic postulates and assumptions, to the intricate details of their applications in various demanding modern measurement scenarios. Starting with an initial examination of the properties of antennas that allow them to enhance the free-space interaction of electronic systems, the authors then introduce direct far-field and indirect far-field forms of antenna measurements and their various implementations. Detailed descriptions are given of the direct far-field measurement technique CATR (Compact Antenna Test Ranges), Body-Centric measurements, and detailed developments of standard planar, cylindrical, spherical and non-canonical near-field techniques; and includes a through treatment of near-field range error budgets which are an indispensable part of antenna metrology. The books conclude with recent advances in measurement techniques such as aperture diagnostics, phase-less antenna metrology, error correction, and range multi-path suppression techniques. Extensive examples illustrate the concepts and techniques covered. This second edition is thoroughly expanded and now includes new chapters on near-field to far-field transforms from non-canonical surfaces, electromagnetic modelling of CATRs and near-field antenna measurement systems. In addition there is an expanded chapter on coordinate systems, polarization bases and antenna pattern plotting and new sections on more specialized topics such as 5G and Radome measurements.",2020-11-15,,,Institution of Engineering and Technology,,https://doi.org/10.1049/sbra538g,,,,,FALSE,0,,2020,https://api.openalex.org/works?filter=cites:W3119833516,,https://doi.org/10.1049/sbra538g,book,,,
https://openalex.org/W3120862025,"Theory and Practice of Modern Antenna Range Measurements, 2nd Expanded Edition, Volume 1",,"This greatly expanded, co-authored, two-volume text provides a comprehensive introduction and explanation of both the theory and practice of modern antenna measurements, from their most basic postulates and assumptions, to the intricate details of their applications in various demanding modern measurement scenarios. Starting with an initial examination of the properties of antennas that allow them to enhance the free-space interaction of electronic systems, the authors then introduce direct far-field and indirect far-field forms of antenna measurements and their various implementations. Detailed descriptions are given of the direct far-field measurement technique CATR (Compact Antenna Test Ranges), Body-Centric measurements, and detailed developments of standard planar, cylindrical, spherical and non-canonical near-field techniques; and includes a through treatment of near-field range error budgets which are an indispensable part of antenna metrology. The books conclude with recent advances in measurement techniques such as aperture diagnostics, phase-less antenna metrology, error correction, and range multi-path suppression techniques. Extensive examples illustrate the concepts and techniques covered. This second edition is thoroughly expanded and now includes new chapters on near-field to far-field transforms from non-canonical surfaces, electromagnetic modelling of CATRs and near-field antenna measurement systems. In addition there is an expanded chapter on coordinate systems, polarization bases and antenna pattern plotting and new sections on more specialized topics such as 5G and Radome measurements.",2020-11-15,,,Institution of Engineering and Technology,,https://doi.org/10.1049/sbra538f,,,,,FALSE,0,,2020,https://api.openalex.org/works?filter=cites:W3120862025,,https://doi.org/10.1049/sbra538f,book,,,
https://openalex.org/W4206854958,"Eighth International Workshop ""What can FCA do for Artificial Intelligence?"" (FCA4AI at ECAI 2020)",,"",2020-11-06,,,,,https://hal.inria.fr/hal-03119295,,,,,TRUE,0,,2020,https://api.openalex.org/works?filter=cites:W4206854958,,,book,,,
https://openalex.org/W4287604628,"Eighth International Workshop ""What can FCA do for Artificial Intelligence?"" (FCA4AI at ECAI 2020)",,"",2020-11-06,,,,,https://hal.inria.fr/hal-03119295,,,,,TRUE,0,,2020,https://api.openalex.org/works?filter=cites:W4287604628,,,book,,,
https://openalex.org/W3094673395,Evaluation of the Use of Superconducting 380 kV Cable,,Diese Studie fuhrt eine Auslegung von supraleitenden Kabeln fur die Anwendung im 380-kV-Drehstromnetz durch und erlautert allgemeine Aspekte des Einsatzes solcher Kabel im Hochstspannungsnetz. Dabei vergleicht sie die Supraleitungstechnologie unter vielen verschiedenen Kriterien mit anderen Leitungstechnologien. This study describes the design of superconducting cables for use in the 380 kV three-phase network and explains general aspects of the use of such cables in the extra-high voltage grid. It compares the superconducting technology with other line technologies under many different criteria. Umfang: 119 S. Preis: 43.00 €,2020-11-03,,,,,https://inis.iaea.org/Search/search.aspx?orig_q=RN:52018372,,,,,FALSE,0,,2020,https://api.openalex.org/works?filter=cites:W3094673395,,,book,,,
https://openalex.org/W4287626740,Prediction of kinetics and yields of nucleoside phosphorylase reactions and derived enzymatic reaction cascades,,"",2020-10-30,,,,,https://zenodo.org/record/4245247,,,,,FALSE,0,,2020,https://api.openalex.org/works?filter=cites:W4287626740,,https://doi.org/10.5281/zenodo.4322324,dissertation,,,
https://openalex.org/W4287630497,"Gamification, Artificial Intelligence and Support to motivation, Actes de conférences",,"",2020-10-27,,,,,https://hal.archives-ouvertes.fr/hal-03598969,,,,,TRUE,0,,2020,https://api.openalex.org/works?filter=cites:W4287630497,,,book,,,
https://openalex.org/W2082173067,Flexible Views for View-based Model-driven Development,,"Model-driven development processes suffer from growing complexity, which leads to information spread across heterogeneous metamodels as well as drift and erosion between architecture and implementation. In this paper, we present a view-based modeling approach based on Orthographic Software Modeling (OSM), and introduce flexible views as a concept for the creation of custom, user-specific views. The envisioned benefit of the approach is to improve software quality, to increase consistency between the various modeling artifacts in model-driven software development, and to reduce the complexity for software developers.",2020-10-09,,,,,https://dl.acm.org/doi/10.1145/2465498.2465501,,,,,FALSE,7,,2020,https://api.openalex.org/works?filter=cites:W2082173067,,,book,,,
